user_id,partition
33788,1
95265,1
6102,1
177384,1
110436,1
171497,1
6204,1
72738,1
127536,1
196667,1
10705,1
186698,1
93472,1
37607,1
189632,1
185993,1
88736,1
183939,1
13663,1
58601,1
132846,1
93174,1
46628,1
173015,1
115297,1
31038,1
129765,1
192609,1
5851,1
172065,1
50500,1
143194,1
63614,1
141221,1
110105,1
190745,1
197442,1
170958,1
166978,1
47458,1
136642,1
64194,1
7052,1
36246,1
180929,1
119065,1
62465,1
74251,1
159525,1
112671,1
189630,1
47389,1
19355,1
197697,1
175960,1
103041,1
129570,1
26568,1
22266,1
27143,1
42802,1
113971,1
73239,1
122820,1
159951,1
137506,1
42987,1
70182,1
99217,1
174857,1
86209,1
76665,1
198811,1
85783,1
198530,1
203647,1
110235,1
157563,1
181741,1
50552,1
64105,1
87333,1
38288,1
15143,1
53131,1
180675,1
174550,1
168819,1
2196,1
108142,1
108835,1
29735,1
171847,1
80617,1
191140,1
160234,1
121623,1
160564,1
85287,1
120803,1
46426,1
53644,1
90184,1
1713,1
161886,1
102585,1
23947,1
151331,1
77009,1
189045,1
19479,1
175553,1
54657,1
180875,1
28918,1
29425,1
52082,1
80061,1
85501,1
163191,1
8250,1
157981,1
90419,1
74491,1
143557,1
16761,1
105411,1
77545,1
39229,1
41361,1
189461,1
15603,1
94319,1
143470,1
89419,1
140237,1
181360,1
17706,1
170038,1
164046,1
179360,1
61144,1
26343,1
188613,1
171564,1
25889,1
43069,1
90991,1
140682,1
119344,1
58266,1
113283,1
68743,1
44210,1
103293,1
155147,1
55211,1
130247,1
97379,1
25755,1
16756,1
69491,1
154261,1
133225,1
19340,1
27479,1
131804,1
200282,1
128634,1
56258,1
80251,1
191501,1
105063,1
17065,1
97422,1
109723,1
5803,1
53015,1
91472,1
91704,1
10251,1
116244,1
31201,1
111599,1
185694,1
97492,1
154,1
78352,1
145769,1
19065,1
93578,1
160864,1
29160,1
187050,1
71612,1
123607,1
62322,1
103821,1
859,1
62292,1
30663,1
186167,1
138320,1
79433,1
99298,1
50127,1
63401,1
164007,1
141118,1
6543,1
169465,1
42979,1
168206,1
167223,1
13654,1
100075,1
7234,1
179965,1
140921,1
1755,1
98956,1
71198,1
91113,1
110535,1
11712,1
88855,1
144908,1
26697,1
14444,1
116991,1
66039,1
140585,1
125188,1
170916,1
31303,1
67830,1
194573,1
123370,1
15909,1
152917,1
180291,1
41337,1
77682,1
81902,1
203931,1
165926,1
100703,1
135740,1
56668,1
145192,1
163640,1
90180,1
12599,1
155016,1
192280,1
176111,1
87191,1
123922,1
2126,1
21164,1
29381,1
198113,1
167202,1
50079,1
118069,1
54672,1
121514,1
4470,1
25802,1
29368,1
42685,1
181139,1
157153,1
154462,1
95782,1
6599,1
180718,1
8461,1
147615,1
49112,1
11038,1
193708,1
81709,1
57219,1
204786,1
7271,1
149793,1
183901,1
14237,1
74153,1
40932,1
138173,1
95298,1
134056,1
148533,1
98280,1
32473,1
159089,1
65157,1
200683,1
74231,1
142126,1
39934,1
81747,1
168687,1
56367,1
134681,1
26787,1
14023,1
186834,1
34730,1
198617,1
1764,1
125158,1
199333,1
109235,1
6018,1
134309,1
183621,1
12690,1
86822,1
150608,1
158896,1
82451,1
54254,1
106042,1
144144,1
80391,1
146687,1
106769,1
198856,1
149404,1
21028,1
151574,1
180916,1
5025,1
81934,1
3463,1
201179,1
201154,1
10375,1
131717,1
76331,1
148256,1
69539,1
49167,1
9391,1
5258,1
205697,1
163318,1
121090,1
48840,1
205653,1
194650,1
130131,1
153638,1
64293,1
162805,1
59555,1
187320,1
98359,1
31202,1
30461,1
5321,1
17709,1
197636,1
55849,1
133980,1
55766,1
37573,1
61949,1
201044,1
62382,1
70567,1
187623,1
160925,1
51430,1
76779,1
119694,1
12164,1
27102,1
104788,1
49973,1
167486,1
140288,1
158759,1
7714,1
130475,1
118891,1
67598,1
57804,1
26169,1
139439,1
84617,1
83365,1
54675,1
177782,1
26698,1
105151,1
37303,1
47775,1
3138,1
187058,1
146382,1
3484,1
79165,1
12064,1
174904,1
147106,1
11152,1
169741,1
75348,1
47345,1
177071,1
139999,1
32779,1
75081,1
56819,1
114669,1
71193,1
69955,1
75468,1
170585,1
132442,1
56457,1
189991,1
112413,1
205268,1
115538,1
25149,1
195141,1
53875,1
142287,1
63507,1
117111,1
142546,1
121059,1
20257,1
169647,1
162017,1
35722,1
185005,1
140074,1
43342,1
157313,1
5032,1
70610,1
86924,1
24209,1
154740,1
71120,1
157924,1
60538,1
144722,1
37338,1
45271,1
5061,1
164932,1
188449,1
50781,1
28683,1
175880,1
73415,1
185216,1
102147,1
77430,1
23074,1
45319,1
114970,1
153421,1
165851,1
54747,1
113423,1
8171,1
174328,1
197609,1
98932,1
22294,1
74074,1
63032,1
128574,1
30013,1
63600,1
77277,1
105547,1
125764,1
98239,1
66675,1
175953,1
111670,1
152552,1
172571,1
183928,1
139079,1
77797,1
65171,1
201602,1
102846,1
80550,1
187313,1
83849,1
178609,1
164302,1
202432,1
45339,1
65198,1
124614,1
49371,1
50479,1
87870,1
136266,1
53403,1
108489,1
152123,1
191738,1
137803,1
73089,1
154869,1
197080,1
68867,1
162326,1
142356,1
43809,1
20450,1
62001,1
85777,1
199682,1
114667,1
64522,1
101941,1
49745,1
205537,1
175126,1
202182,1
174171,1
110402,1
164909,1
198805,1
1419,1
87487,1
117700,1
23281,1
86045,1
186274,1
31548,1
58085,1
90299,1
113496,1
13106,1
27824,1
131016,1
37716,1
66380,1
185385,1
32722,1
146072,1
198725,1
199016,1
166913,1
197170,1
101453,1
160984,1
45861,1
49979,1
186917,1
193793,1
139116,1
164580,1
42051,1
90939,1
61959,1
73090,1
42859,1
22022,1
64909,1
146876,1
40865,1
59777,1
205878,1
2078,1
102137,1
67368,1
80637,1
33077,1
104024,1
57327,1
82332,1
111522,1
140774,1
184260,1
9180,1
148839,1
65924,1
4059,1
12526,1
173295,1
23076,1
62052,1
14954,1
171576,1
106158,1
1971,1
184959,1
61409,1
6166,1
114167,1
123469,1
83531,1
142197,1
96563,1
188814,1
59627,1
19760,1
90483,1
169471,1
12786,1
11247,1
143344,1
46680,1
116040,1
189802,1
111030,1
162980,1
119498,1
14262,1
155862,1
174178,1
53730,1
86825,1
66019,1
17052,1
177689,1
170776,1
90965,1
176125,1
122499,1
202777,1
202091,1
133563,1
122441,1
82079,1
23684,1
101358,1
95592,1
67969,1
179056,1
169285,1
117537,1
20688,1
126194,1
6812,1
150201,1
1449,1
63074,1
114028,1
118794,1
88107,1
200115,1
184661,1
177991,1
101747,1
112084,1
114953,1
28003,1
175435,1
81662,1
108975,1
171398,1
17275,1
77165,1
161050,1
90391,1
192618,1
74291,1
76789,1
111424,1
40538,1
149561,1
186054,1
25966,1
56228,1
136207,1
68432,1
3570,1
203381,1
195886,1
9935,1
135945,1
57098,1
159476,1
9620,1
119052,1
32529,1
51010,1
106330,1
179192,1
12826,1
185438,1
118160,1
66545,1
106497,1
48535,1
193910,1
70810,1
39432,1
123752,1
34816,1
113087,1
182306,1
78258,1
156399,1
70776,1
26180,1
59917,1
204536,1
107817,1
166335,1
50880,1
183298,1
202107,1
67776,1
17018,1
198115,1
153275,1
54051,1
189902,1
103270,1
130573,1
102751,1
43788,1
4702,1
155842,1
89476,1
173398,1
146797,1
29653,1
160430,1
96958,1
77073,1
48963,1
153831,1
22053,1
181055,1
166949,1
71870,1
86882,1
196637,1
81827,1
120126,1
197755,1
87245,1
102830,1
136030,1
68800,1
178045,1
180368,1
177098,1
175139,1
194912,1
137856,1
203521,1
8047,1
175834,1
103251,1
108021,1
22875,1
182746,1
191579,1
121602,1
147342,1
41651,1
28121,1
52665,1
127213,1
7181,1
204314,1
97033,1
178016,1
153830,1
170638,1
176160,1
140339,1
89462,1
53914,1
170853,1
189117,1
53732,1
108867,1
187868,1
55860,1
114638,1
144052,1
109427,1
56163,1
3179,1
24441,1
35991,1
90943,1
146968,1
134029,1
104120,1
186634,1
127528,1
75448,1
157739,1
11662,1
174956,1
10747,1
40684,1
197480,1
142059,1
128080,1
115622,1
75735,1
176142,1
50713,1
161166,1
153113,1
79253,1
26045,1
204308,1
5815,1
57118,1
17100,1
54517,1
131933,1
187506,1
142837,1
62832,1
68508,1
155711,1
83069,1
134575,1
101572,1
120286,1
19360,1
127457,1
28769,1
165693,1
4380,1
62876,1
63138,1
131841,1
93811,1
178454,1
138761,1
165230,1
70411,1
101746,1
128566,1
120350,1
83237,1
182151,1
117688,1
26796,1
7042,1
141906,1
190588,1
29824,1
152851,1
48247,1
15068,1
89322,1
146129,1
106939,1
1927,1
145028,1
204456,1
35408,1
198563,1
178324,1
17416,1
50408,1
130962,1
106829,1
68331,1
106895,1
139525,1
130487,1
133195,1
205574,1
190623,1
136414,1
153922,1
97542,1
15649,1
167977,1
159303,1
199268,1
201199,1
91622,1
25587,1
117498,1
4971,1
165397,1
162229,1
8946,1
203525,1
94905,1
179855,1
175290,1
123681,1
87704,1
172595,1
5535,1
35496,1
67401,1
145846,1
36817,1
66325,1
77649,1
95307,1
106905,1
105836,1
89932,1
45486,1
34583,1
117388,1
174875,1
156007,1
198198,1
152953,1
36487,1
63277,1
173688,1
20451,1
117417,1
79384,1
138564,1
98575,1
55279,1
59333,1
13453,1
171530,1
90333,1
106503,1
164340,1
13143,1
165669,1
158563,1
178562,1
141067,1
25076,1
129872,1
115897,1
85380,1
100543,1
159117,1
22505,1
62206,1
185628,1
9291,1
44019,1
196790,1
15887,1
84322,1
55936,1
35712,1
119785,1
84732,1
86608,1
180506,1
141267,1
196254,1
21583,1
165332,1
92750,1
10009,1
59055,1
158067,1
48627,1
69063,1
205116,1
105707,1
57657,1
145618,1
170072,1
49204,1
152751,1
66307,1
23853,1
9629,1
16603,1
127156,1
44927,1
130106,1
94520,1
100101,1
28978,1
46321,1
54460,1
138261,1
109215,1
93215,1
146201,1
104252,1
90253,1
71636,1
100465,1
66134,1
183700,1
43858,1
33931,1
117528,1
158236,1
87928,1
18031,1
77271,1
119006,1
91772,1
104922,1
4915,1
112285,1
69504,1
29771,1
67926,1
100196,1
169786,1
172605,1
123485,1
17613,1
166904,1
195821,1
177009,1
101161,1
1813,1
123918,1
193129,1
11974,1
117280,1
88934,1
147516,1
8092,1
6486,1
24657,1
49924,1
131574,1
183740,1
66798,1
127026,1
173427,1
136923,1
116943,1
88696,1
28660,1
127503,1
32074,1
164510,1
190014,1
83987,1
129234,1
135313,1
40674,1
131257,1
117525,1
169744,1
109386,1
79987,1
86860,1
140604,1
66290,1
159486,1
42517,1
156930,1
104192,1
76393,1
24334,1
590,1
90366,1
53940,1
47668,1
68747,1
77186,1
69689,1
113073,1
56092,1
71677,1
54547,1
27165,1
193986,1
116624,1
145805,1
48753,1
35019,1
71378,1
145655,1
127482,1
10901,1
116886,1
43298,1
118250,1
15278,1
142429,1
135032,1
152086,1
196233,1
46320,1
187490,1
19470,1
92046,1
161061,1
126874,1
42086,1
69006,1
139418,1
44314,1
78337,1
8917,1
88566,1
50594,1
30860,1
139624,1
162027,1
41259,1
52624,1
55731,1
190599,1
49998,1
24770,1
168739,1
8607,1
30446,1
41549,1
90864,1
131580,1
165351,1
102177,1
46211,1
1409,1
71207,1
159020,1
29822,1
165735,1
13875,1
37918,1
70499,1
3249,1
20317,1
137011,1
42221,1
14544,1
12890,1
81643,1
69631,1
129600,1
165094,1
22427,1
130140,1
198169,1
27955,1
174031,1
38331,1
192651,1
56679,1
8334,1
140088,1
33663,1
114994,1
80435,1
134727,1
131640,1
42559,1
84976,1
53824,1
129988,1
123222,1
29487,1
4441,1
138877,1
119584,1
181002,1
116308,1
184722,1
168733,1
168552,1
139900,1
127190,1
28248,1
54756,1
197317,1
108769,1
131747,1
20218,1
132500,1
153634,1
103388,1
44211,1
204947,1
15262,1
125035,1
45594,1
141908,1
33848,1
101396,1
87881,1
106776,1
130861,1
106394,1
88472,1
155104,1
114898,1
143863,1
126054,1
142955,1
60268,1
87066,1
137162,1
64412,1
175195,1
54184,1
122227,1
61521,1
84066,1
170735,1
28749,1
172801,1
104712,1
55404,1
58554,1
90076,1
120835,1
4833,1
9266,1
163391,1
144337,1
125934,1
62316,1
164599,1
121175,1
80174,1
28511,1
129573,1
199440,1
159428,1
144946,1
65322,1
76119,1
88087,1
127110,1
44591,1
61672,1
150363,1
198593,1
80388,1
84997,1
145230,1
40092,1
124370,1
185580,1
149372,1
58053,1
133104,1
38174,1
89314,1
98499,1
188938,1
73266,1
171736,1
184602,1
181204,1
63103,1
198561,1
61595,1
197969,1
205168,1
203258,1
59609,1
128904,1
150456,1
8720,1
185325,1
89100,1
114942,1
49901,1
158445,1
107398,1
30684,1
139846,1
160960,1
199528,1
199210,1
71866,1
64996,1
83744,1
139632,1
40223,1
114733,1
203372,1
13210,1
160425,1
186974,1
56219,1
120851,1
91502,1
57583,1
149813,1
91099,1
109042,1
160189,1
131948,1
125879,1
82242,1
173618,1
54019,1
187735,1
150696,1
109976,1
49021,1
115339,1
149463,1
91522,1
173105,1
108589,1
159410,1
186089,1
191685,1
167567,1
125847,1
75762,1
200994,1
15483,1
57600,1
179536,1
114278,1
109855,1
85701,1
72682,1
26426,1
194677,1
105999,1
177393,1
104872,1
192496,1
131682,1
77131,1
122307,1
120516,1
105840,1
132079,1
78084,1
125796,1
172977,1
24517,1
82080,1
54772,1
105491,1
34685,1
128193,1
205410,1
53498,1
69853,1
5914,1
2434,1
72447,1
96952,1
1249,1
45655,1
175396,1
193753,1
140502,1
186888,1
197882,1
79776,1
180634,1
131457,1
200945,1
108274,1
172921,1
36944,1
14862,1
12072,1
190644,1
100368,1
127310,1
152145,1
156075,1
15423,1
189681,1
67976,1
146325,1
81185,1
203169,1
103146,1
188208,1
84961,1
34572,1
62708,1
35997,1
12229,1
55126,1
154427,1
38701,1
9188,1
151915,1
82925,1
124233,1
138490,1
109484,1
145325,1
142153,1
118271,1
139956,1
141457,1
25196,1
154381,1
178848,1
88493,1
30411,1
44109,1
51913,1
154805,1
126463,1
16854,1
200557,1
41725,1
173005,1
69682,1
11062,1
154102,1
186628,1
85716,1
184406,1
110782,1
188114,1
107257,1
114118,1
87434,1
118897,1
62390,1
153736,1
53267,1
72037,1
204885,1
166045,1
145654,1
107128,1
94388,1
24816,1
174845,1
74962,1
48674,1
197873,1
28131,1
59245,1
41758,1
91312,1
68328,1
111289,1
73617,1
89081,1
2239,1
145567,1
135055,1
11317,1
1394,1
59282,1
49944,1
174013,1
119524,1
97306,1
4878,1
180701,1
94599,1
34619,1
165444,1
196599,1
23481,1
33961,1
16188,1
50896,1
39397,1
154112,1
121785,1
204880,1
176528,1
16896,1
173699,1
161345,1
113476,1
181090,1
28922,1
85083,1
104170,1
131259,1
56348,1
123749,1
121469,1
49701,1
30577,1
156203,1
12388,1
43473,1
32195,1
56490,1
4249,1
139292,1
80171,1
205599,1
98262,1
156980,1
168513,1
201964,1
111808,1
159413,1
29848,1
20610,1
7090,1
35306,1
105889,1
104888,1
112564,1
104171,1
116697,1
163341,1
48029,1
119402,1
204167,1
158065,1
71408,1
137371,1
178580,1
162971,1
16757,1
40933,1
204360,1
86436,1
141037,1
64176,1
52059,1
24254,1
122487,1
48988,1
105114,1
22637,1
17301,1
188633,1
148586,1
57764,1
72274,1
30012,1
201496,1
73920,1
94335,1
62273,1
95361,1
164324,1
68892,1
136335,1
130602,1
199344,1
203830,1
114747,1
125734,1
111980,1
22197,1
58876,1
24468,1
198361,1
97499,1
204330,1
102348,1
19629,1
25429,1
198897,1
178345,1
79704,1
12265,1
84697,1
186568,1
134454,1
132536,1
115492,1
61426,1
148970,1
155438,1
173980,1
66849,1
199733,1
23009,1
167650,1
117150,1
196099,1
122880,1
171704,1
126651,1
147450,1
131470,1
171195,1
157035,1
180124,1
80515,1
186075,1
4010,1
201900,1
65865,1
14918,1
70210,1
24070,1
172895,1
121201,1
91026,1
23959,1
50699,1
14299,1
11384,1
26902,1
169550,1
66114,1
81580,1
36163,1
147734,1
78618,1
21498,1
54978,1
148877,1
15006,1
147261,1
94239,1
175437,1
149287,1
191019,1
74532,1
115467,1
142480,1
102470,1
35734,1
134636,1
19806,1
61288,1
74877,1
98816,1
83022,1
167740,1
63411,1
129991,1
17173,1
140977,1
69733,1
158828,1
152192,1
200289,1
172390,1
56160,1
5359,1
5640,1
24342,1
136714,1
122597,1
61897,1
78949,1
204654,1
105300,1
165366,1
130876,1
187035,1
22645,1
192211,1
138073,1
204817,1
147058,1
115390,1
166829,1
189388,1
187976,1
188018,1
31465,1
78859,1
155924,1
25413,1
194913,1
33737,1
85817,1
66095,1
100133,1
52731,1
88504,1
32182,1
184673,1
163971,1
111882,1
111742,1
102262,1
145080,1
59315,1
57645,1
2713,1
46489,1
134137,1
149951,1
91720,1
184771,1
159038,1
37937,1
34184,1
48107,1
38663,1
126828,1
187208,1
120981,1
113111,1
181590,1
39674,1
113246,1
22501,1
39149,1
161495,1
185745,1
90605,1
115215,1
55652,1
88176,1
193971,1
2783,1
202468,1
132797,1
113618,1
95148,1
59592,1
147487,1
105867,1
144992,1
40731,1
54179,1
164243,1
94997,1
15790,1
79140,1
134075,1
159903,1
88177,1
168796,1
26511,1
147034,1
142487,1
192597,1
30383,1
93781,1
140058,1
187294,1
56132,1
46605,1
167424,1
13682,1
54057,1
139720,1
195934,1
161922,1
108177,1
84959,1
60565,1
98612,1
204128,1
177548,1
54850,1
184919,1
103960,1
140417,1
87501,1
90761,1
47622,1
91951,1
59273,1
28662,1
166871,1
101844,1
121964,1
201751,1
185731,1
37557,1
12231,1
84778,1
103171,1
94657,1
117217,1
31769,1
196860,1
146234,1
134338,1
77686,1
133647,1
90413,1
30660,1
175742,1
105134,1
184342,1
98049,1
154720,1
35887,1
38910,1
34829,1
1963,1
74870,1
121525,1
170221,1
111213,1
9747,1
7015,1
90066,1
148332,1
136106,1
117327,1
116553,1
178896,1
133395,1
201100,1
45912,1
137935,1
140125,1
111304,1
73931,1
198672,1
199875,1
23115,1
97940,1
75749,1
70310,1
167120,1
180820,1
69442,1
124012,1
84402,1
166038,1
183337,1
203695,1
148401,1
12519,1
169682,1
124376,1
141272,1
106650,1
92309,1
188779,1
102384,1
99992,1
23269,1
24175,1
84800,1
83199,1
38740,1
62673,1
3145,1
25907,1
2316,1
146041,1
204598,1
155210,1
92920,1
133342,1
138367,1
191864,1
54538,1
144757,1
160791,1
54605,1
153010,1
199648,1
147407,1
183461,1
173433,1
25971,1
45913,1
181938,1
9775,1
124982,1
42146,1
191950,1
204286,1
115292,1
30495,1
39311,1
163256,1
86295,1
116211,1
15908,1
196704,1
95859,1
60256,1
34435,1
134906,1
130653,1
203034,1
105362,1
44175,1
14911,1
165554,1
130036,1
86740,1
104805,1
25770,1
169991,1
130771,1
57910,1
98163,1
26680,1
75247,1
60177,1
91122,1
181668,1
155432,1
39774,1
19137,1
169418,1
107419,1
63929,1
199549,1
135551,1
43226,1
60189,1
135158,1
95088,1
68812,1
63125,1
94789,1
26807,1
16415,1
23743,1
4614,1
161623,1
202687,1
131431,1
34051,1
40319,1
86266,1
126152,1
80342,1
123180,1
135262,1
27201,1
95353,1
49071,1
156467,1
10392,1
172640,1
144809,1
91392,1
164589,1
129320,1
184398,1
24161,1
25835,1
177326,1
102631,1
203650,1
65591,1
166115,1
185919,1
203245,1
70660,1
134673,1
48180,1
38558,1
33244,1
180630,1
48985,1
195800,1
205534,1
6252,1
174804,1
72425,1
44984,1
202812,1
114233,1
67599,1
9892,1
149884,1
564,1
91482,1
21607,1
204667,1
176916,1
18279,1
129224,1
114724,1
70390,1
42413,1
28142,1
144845,1
129000,1
82603,1
117567,1
126028,1
130454,1
43248,1
74284,1
83774,1
51981,1
97743,1
96598,1
117139,1
189466,1
139383,1
28190,1
98669,1
102155,1
181122,1
164026,1
15950,1
204028,1
16975,1
44382,1
199857,1
149183,1
176879,1
117562,1
192805,1
146121,1
59963,1
33859,1
156020,1
124215,1
6667,1
108591,1
177567,1
194535,1
181983,1
48707,1
169849,1
168495,1
186815,1
81888,1
23995,1
26827,1
86141,1
140106,1
19820,1
94313,1
183448,1
48226,1
95658,1
11784,1
87931,1
38923,1
144578,1
148223,1
205521,1
172649,1
102477,1
19682,1
1413,1
16755,1
142967,1
90768,1
87804,1
75641,1
111952,1
194302,1
169836,1
95761,1
155583,1
94569,1
65691,1
55635,1
76468,1
66535,1
41088,1
125129,1
181860,1
104514,1
66980,1
99594,1
13776,1
9528,1
15659,1
37356,1
143931,1
110320,1
199388,1
54635,1
154029,1
95073,1
135296,1
189502,1
65725,1
114655,1
164438,1
136992,1
111221,1
15872,1
9074,1
75104,1
128432,1
104784,1
64813,1
155772,1
112427,1
111161,1
194857,1
204503,1
117176,1
175670,1
151210,1
133416,1
56923,1
139101,1
2136,1
27133,1
193697,1
9441,1
1111,1
20308,1
28269,1
190865,1
192458,1
73031,1
51032,1
166402,1
40564,1
28050,1
34797,1
112493,1
25927,1
1753,1
175807,1
89290,1
149634,1
88320,1
139472,1
99135,1
32801,1
5002,1
131630,1
40754,1
152098,1
113395,1
152099,1
2086,1
188692,1
88931,1
84135,1
52612,1
171073,1
121389,1
115087,1
88038,1
185712,1
127722,1
138667,1
46269,1
44325,1
199554,1
152535,1
190272,1
43581,1
91466,1
22785,1
95090,1
163173,1
97199,1
194015,1
123193,1
37290,1
30453,1
174712,1
45337,1
13942,1
74125,1
141460,1
1198,1
160985,1
74160,1
95659,1
178306,1
160115,1
170143,1
108087,1
71882,1
93377,1
123830,1
158063,1
138934,1
120570,1
117632,1
202725,1
93567,1
159452,1
200273,1
28927,1
178023,1
47336,1
44944,1
28594,1
198299,1
141505,1
28836,1
1758,1
77537,1
23392,1
18216,1
39004,1
197961,1
102361,1
107095,1
107208,1
75502,1
22980,1
172757,1
86240,1
109870,1
154607,1
55396,1
36466,1
98202,1
110881,1
142964,1
43890,1
55135,1
113704,1
168217,1
72550,1
159261,1
192573,1
188066,1
125660,1
45005,1
103970,1
86615,1
119,1
48143,1
102579,1
185911,1
70402,1
148316,1
37885,1
120864,1
49126,1
61611,1
111401,1
177723,1
76062,1
171937,1
165337,1
165556,1
17044,1
107319,1
157838,1
199171,1
15138,1
160916,1
75661,1
90644,1
159833,1
99396,1
121853,1
23362,1
132769,1
133069,1
19226,1
18627,1
51800,1
147457,1
80783,1
175777,1
7331,1
40216,1
180604,1
204066,1
180679,1
12693,1
97559,1
94092,1
49850,1
70751,1
199105,1
38342,1
121710,1
69766,1
142523,1
47918,1
191590,1
167719,1
119908,1
38281,1
43490,1
76066,1
15144,1
7073,1
17304,1
137220,1
189042,1
180056,1
180780,1
141474,1
78534,1
205747,1
73635,1
8733,1
152830,1
197649,1
137802,1
77100,1
115827,1
40385,1
73979,1
44253,1
58194,1
179476,1
59899,1
63412,1
149252,1
98795,1
124570,1
75517,1
95776,1
5179,1
82054,1
195042,1
39310,1
110067,1
203540,1
74980,1
95211,1
187097,1
85466,1
4588,1
85046,1
118113,1
15468,1
97985,1
16557,1
101203,1
190224,1
77670,1
41253,1
87109,1
149429,1
48613,1
177859,1
78511,1
168450,1
18492,1
21795,1
90212,1
58136,1
152783,1
123471,1
54883,1
911,1
178935,1
79825,1
54515,1
65263,1
116776,1
125224,1
30438,1
197906,1
6214,1
7514,1
105080,1
92842,1
3903,1
23715,1
204414,1
5963,1
184657,1
201012,1
126407,1
52864,1
148002,1
6513,1
25140,1
64709,1
16172,1
169180,1
70626,1
193005,1
88563,1
3548,1
32153,1
14026,1
184219,1
153881,1
194139,1
54539,1
61660,1
121887,1
62973,1
204327,1
92985,1
96654,1
68893,1
70878,1
55573,1
170314,1
95053,1
192377,1
97584,1
113173,1
26335,1
174469,1
2979,1
137703,1
183543,1
163835,1
48839,1
16993,1
148705,1
152913,1
186173,1
171362,1
202933,1
13608,1
183750,1
74595,1
88300,1
69014,1
88660,1
200766,1
177489,1
181683,1
111717,1
32175,1
19749,1
174704,1
182994,1
10579,1
9750,1
164563,1
142632,1
48902,1
33729,1
37641,1
29801,1
22672,1
124980,1
7298,1
60400,1
178326,1
199158,1
28332,1
55016,1
54979,1
119320,1
96573,1
80419,1
86725,1
62397,1
20905,1
186955,1
133598,1
184728,1
53753,1
162653,1
72354,1
101835,1
129295,1
54766,1
45796,1
72772,1
140342,1
37760,1
32282,1
181407,1
28800,1
109126,1
161945,1
123603,1
35513,1
152922,1
185771,1
176131,1
42671,1
127138,1
26038,1
108059,1
120009,1
28647,1
138471,1
167554,1
163724,1
75187,1
48074,1
16502,1
4398,1
202467,1
5358,1
86491,1
101048,1
16283,1
198340,1
196831,1
153443,1
197339,1
45331,1
113523,1
2464,1
8434,1
172850,1
148655,1
184016,1
110594,1
35509,1
82338,1
159606,1
56844,1
16195,1
7530,1
134440,1
66870,1
169,1
169884,1
193514,1
89517,1
38255,1
141695,1
149423,1
196779,1
79469,1
93297,1
116596,1
173704,1
7084,1
85296,1
49296,1
187877,1
94629,1
90102,1
14301,1
72820,1
96538,1
84649,1
114184,1
180872,1
195786,1
116069,1
204434,1
94073,1
107697,1
133370,1
149278,1
188465,1
168708,1
137683,1
32757,1
197773,1
121295,1
130605,1
171620,1
10054,1
184031,1
155047,1
150226,1
85813,1
102021,1
193138,1
11307,1
204310,1
191017,1
60969,1
90436,1
65984,1
172021,1
44468,1
55284,1
149595,1
55131,1
170640,1
135768,1
204737,1
109290,1
151916,1
202428,1
114528,1
186132,1
126922,1
150512,1
111523,1
164664,1
125057,1
120098,1
106529,1
117408,1
171183,1
134406,1
104607,1
184834,1
155781,1
47254,1
204153,1
90592,1
192486,1
110576,1
108295,1
202757,1
166557,1
160489,1
52209,1
151804,1
55456,1
111787,1
167832,1
32910,1
165113,1
33903,1
48426,1
178600,1
39713,1
93782,1
129275,1
131169,1
203593,1
120596,1
179495,1
202662,1
85578,1
71873,1
157472,1
180305,1
55349,1
206152,1
157172,1
159838,1
7790,1
49339,1
122639,1
94395,1
9437,1
96291,1
12444,1
148428,1
20697,1
31329,1
195077,1
171985,1
103801,1
200899,1
25116,1
77285,1
104963,1
25664,1
128243,1
166868,1
69765,1
193332,1
108766,1
121440,1
29785,1
92886,1
157355,1
49859,1
114244,1
106400,1
157727,1
171332,1
56792,1
147839,1
29355,1
11527,1
51292,1
148687,1
22440,1
191115,1
122613,1
3966,1
185262,1
203556,1
170971,1
164825,1
62438,1
170447,1
84692,1
91391,1
135122,1
136796,1
134145,1
50019,1
29253,1
131383,1
2147,1
69238,1
95620,1
101601,1
49199,1
41319,1
132992,1
150947,1
66600,1
48521,1
188820,1
16201,1
205319,1
113167,1
167763,1
203883,1
102165,1
192492,1
69017,1
71463,1
121971,1
41290,1
87285,1
39922,1
4133,1
202464,1
47329,1
24722,1
39019,1
69470,1
195751,1
102182,1
126678,1
163844,1
184188,1
59115,1
101556,1
169276,1
53841,1
181535,1
65312,1
17247,1
113526,1
71945,1
41212,1
193914,1
9398,1
179102,1
41227,1
148846,1
15443,1
46985,1
122293,1
190092,1
86722,1
196996,1
20698,1
91304,1
174288,1
59221,1
100427,1
6202,1
121441,1
98368,1
194919,1
70158,1
13337,1
38492,1
75808,1
203173,1
111681,1
156180,1
15456,1
178860,1
201244,1
22254,1
190516,1
162998,1
18422,1
134547,1
36541,1
155934,1
65609,1
100811,1
28500,1
75385,1
19045,1
119387,1
39610,1
201335,1
99749,1
162727,1
144627,1
118949,1
69293,1
191092,1
96192,1
74955,1
69800,1
140856,1
92217,1
140390,1
79449,1
125915,1
45280,1
58850,1
194023,1
105500,1
3557,1
111527,1
164263,1
158193,1
144842,1
109269,1
65021,1
19779,1
167425,1
175624,1
104591,1
179753,1
201898,1
122956,1
101946,1
41211,1
151482,1
40342,1
60107,1
31796,1
102804,1
57449,1
134622,1
117656,1
46494,1
